,Age,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Female,Male,Divorced,Married,Single
47,-0.0058245326983533624,-0.915361885210217,-0.6666245743769892,0.37591363474707057,-0.9611104272951012,-0.6438332045858257,-0.7443817478255944,0.49874806926019405,1.5736200532016091,2.3294268625987633,-1.58429911391033,-0.41948761586126043,-1.404040974480616,0.36278904638958065,-0.9606786230776299,-1.1563616360081652,-0.6735538187848661,-1.1478866057781312,0.0,1.0,0.0,1.0,0.0
606,-0.3319983638061293,1.0400705889173314,0.2524264214815565,-1.0501329280353648,-0.9611104272951012,1.167525284870947,-0.8441842832273381,-0.6974335679593606,0.2036339837871196,-0.4292901468837605,0.27697536956474283,-0.6762232058965674,0.14779378678743343,0.36278904638958065,-0.30867570243743786,-0.5991474241886192,-0.3690173747667951,-0.2987056569030532,1.0,0.0,0.0,0.0,1.0
504,0.8639723502557158,1.0400705889173314,-1.5856755702355347,0.37591363474707057,-0.0633615293609955,-1.549512449314212,-0.47540433898166246,-0.29870635555284236,-0.34436044397867616,-0.4292901468837605,1.2076126113022791,-0.8045910009142209,0.9237111674214581,0.36278904638958065,-0.9606786230776299,-0.8777545300983922,-0.6735538187848661,-1.1478866057781312,1.0,0.0,0.0,1.0,0.0
797,-1.2017952467601984,0.06235435185355718,-1.5856755702355347,0.37591363474707057,-0.9611104272951012,0.2618460401425607,-0.8816368338258602,-0.6974335679593606,1.2996228393187113,2.3294268625987633,0.27697536956474283,-1.3180621809848347,-2.1799583551146404,-1.0593440154575746,-0.9606786230776299,-0.8777545300983922,-0.6735538187848661,-1.1478866057781312,0.0,1.0,1.0,0.0,0.0
560,-0.3319983638061293,2.017786825981106,-0.6666245743769892,0.37591363474707057,-0.0633615293609955,-1.549512449314212,-0.29771752222162834,0.10002085685367583,-0.34436044397867616,-0.4292901468837605,0.27697536956474283,-0.5478554108789139,0.14779378678743343,0.36278904638958065,-1.1236793532376779,-1.1563616360081652,-0.6735538187848661,-1.1478866057781312,1.0,0.0,1.0,0.0,0.0
1108,-0.22327375343687064,0.06235435185355718,1.1714774173401021,-1.0501329280353648,-0.9611104272951012,-1.549512449314212,-0.8661025372707913,-0.6974335679593606,1.0256256254358134,-0.4292901468837605,-0.6536618721727936,-1.0613265909495277,0.14779378678743343,0.36278904638958065,-0.6346771627575338,-1.1563616360081652,-0.3690173747667951,-0.5817659731947459,0.0,1.0,0.0,0.0,1.0
62,1.407595402102009,-0.915361885210217,-0.6666245743769892,-1.0501329280353648,2.6298851644413217,0.2618460401425607,2.60038637892197,0.8974752816667122,-0.8923548717444719,-0.4292901468837605,1.2076126113022791,2.2762360795094625,-0.6281235938465912,-1.0593440154575746,3.2773403610836183,-0.32054031827884616,3.2854199534500563,1.11659592455541,1.0,0.0,1.0,0.0,0.0
671,-0.3319983638061293,0.06235435185355718,-0.6666245743769892,0.37591363474707057,-0.9611104272951012,-0.6438332045858257,-0.9601595109329891,-0.6974335679593606,-0.34436044397867616,-0.4292901468837605,-0.6536618721727936,-1.3180621809848347,0.14779378678743343,0.36278904638958065,-0.9606786230776299,-1.1563616360081652,-0.3690173747667951,-1.1478866057781312,0.0,1.0,1.0,0.0,0.0
1173,-0.114549143067612,1.0400705889173314,-0.6666245743769892,0.37591363474707057,0.8343873685731102,-1.549512449314212,0.31663198674390286,0.49874806926019405,-0.8923548717444719,-0.4292901468837605,0.27697536956474283,-0.29111982084360694,2.4755459286895074,0.36278904638958065,-0.6346771627575338,-0.5991474241886192,-0.6735538187848661,-0.5817659731947459,1.0,0.0,0.0,1.0,0.0
1249,-0.8756214156524225,0.06235435185355718,-0.6666245743769892,-2.4761794908178003,-0.9611104272951012,-0.6438332045858257,-0.8001349765574853,-0.6974335679593606,-0.618357657861574,-0.4292901468837605,0.27697536956474283,-1.1896943859671814,0.14779378678743343,0.36278904638958065,-0.7976778929175818,-0.5991474241886192,-0.06448093074872414,-0.5817659731947459,1.0,0.0,0.0,0.0,1.0
1258,-0.8756214156524225,0.06235435185355718,1.1714774173401021,-1.0501329280353648,-0.9611104272951012,-1.549512449314212,-0.938666854055428,-0.6974335679593606,-0.618357657861574,-0.4292901468837605,0.27697536956474283,-1.3180621809848347,-0.6281235938465912,0.36278904638958065,-0.9606786230776299,-1.1563616360081652,-0.6735538187848661,-1.1478866057781312,1.0,0.0,1.0,0.0,0.0
485,-1.0930706363909397,1.0400705889173314,-1.5856755702355347,-1.0501329280353648,-0.9611104272951012,0.2618460401425607,-0.9220685645856285,-1.0961607803658788,-0.8923548717444719,-0.4292901468837605,0.27697536956474283,-0.6762232058965674,1.6996285480554827,-1.0593440154575746,-0.30867570243743786,-0.32054031827884616,-0.6735538187848661,-0.2987056569030532,1.0,0.0,1.0,0.0,0.0
406,1.6250446228405262,0.06235435185355718,1.1714774173401021,-1.0501329280353648,0.8343873685731102,0.2618460401425607,0.30833284200900307,-0.29870635555284236,-0.34436044397867616,-0.4292901468837605,0.27697536956474283,2.147868284491809,0.9237111674214581,0.36278904638958065,-0.30867570243743786,-0.041933212369073096,-0.6735538187848661,-0.015645340611360525,0.0,1.0,0.0,1.0,0.0
252,-0.8756214156524225,0.06235435185355718,0.2524264214815565,0.37591363474707057,-0.9611104272951012,1.167525284870947,-0.8895103813948677,-0.6974335679593606,1.0256256254358134,-0.4292901468837605,-1.58429911391033,-0.6762232058965674,-1.404040974480616,0.36278904638958065,-0.14567497227738985,0.23667389354069993,-0.3690173747667951,0.2674149756803321,0.0,1.0,0.0,0.0,1.0
650,0.6465231295171985,0.06235435185355718,1.1714774173401021,0.37591363474707057,-0.0633615293609955,1.167525284870947,-0.20387334714237676,0.49874806926019405,-0.618357657861574,-0.4292901468837605,-0.6536618721727936,0.09398356420935351,-0.6281235938465912,-1.0593440154575746,-0.30867570243743786,-0.5991474241886192,-0.06448093074872414,-0.5817659731947459,1.0,0.0,0.0,1.0,0.0
1131,-0.3319983638061293,1.0400705889173314,1.1714774173401021,-1.0501329280353648,-0.0633615293609955,0.2618460401425607,-0.3100598400325049,-0.6974335679593606,-0.34436044397867616,-0.4292901468837605,-0.6536618721727936,-0.41948761586126043,0.14779378678743343,-1.0593440154575746,0.18032648804270612,-0.5991474241886192,1.4582012893416305,0.8335356082637174,0.0,1.0,0.0,1.0,0.0
80,-0.7668968052831638,-1.8930781222739912,1.1714774173401021,-1.0501329280353648,-0.0633615293609955,1.167525284870947,-0.2966535293068976,-0.6974335679593606,-0.8923548717444719,-0.4292901468837605,0.27697536956474283,-0.16275202582595347,-1.404040974480616,-1.0593440154575746,0.5063279483628021,1.072495211270019,0.2400555132693468,-1.1478866057781312,0.0,1.0,0.0,1.0,0.0
737,0.42907390877868123,-0.915361885210217,1.1714774173401021,0.37591363474707057,-0.0633615293609955,0.2618460401425607,-0.32282775500927385,1.2962024940732304,-0.34436044397867616,-0.4292901468837605,-0.6536618721727936,-0.41948761586126043,2.4755459286895074,0.36278904638958065,-0.7976778929175818,-0.5991474241886192,-0.06448093074872414,-0.8648262894864385,1.0,0.0,0.0,0.0,1.0
297,-0.22327375343687064,0.06235435185355718,0.2524264214815565,0.37591363474707057,0.8343873685731102,-0.6438332045858257,0.31918556973925666,-1.0961607803658788,-0.07036323009577826,-0.4292901468837605,0.27697536956474283,0.09398356420935351,0.14779378678743343,-1.0593440154575746,0.66932867852285,1.351102317179792,1.1536648453235596,1.3996562408471027,0.0,1.0,0.0,1.0,0.0
1291,-0.0058245326983533624,1.0400705889173314,1.1714774173401021,0.37591363474707057,-0.0633615293609955,-1.549512449314212,-0.4909386355367313,-0.6974335679593606,-0.07036323009577826,-0.4292901468837605,-0.6536618721727936,-0.16275202582595347,0.9237111674214581,-2.4814770773047297,0.5063279483628021,-0.32054031827884616,-0.6735538187848661,1.11659592455541,0.0,1.0,0.0,0.0,1.0
1462,0.21162468804016393,-1.8930781222739912,-0.6666245743769892,-1.0501329280353648,1.732136266507216,1.167525284870947,1.1727206859362589,-1.0961607803658788,-1.1663520856273697,-0.4292901468837605,-1.58429911391033,1.2492937193682347,-0.6281235938465912,-1.0593440154575746,2.1363352499632824,1.351102317179792,2.0672741773777723,0.5504752919720248,1.0,0.0,0.0,1.0,0.0
1403,0.21162468804016393,1.0400705889173314,-0.6666245743769892,0.37591363474707057,1.732136266507216,-1.549512449314212,1.4514868295957137,-1.0961607803658788,-0.8923548717444719,-0.4292901468837605,-1.58429911391033,1.2492937193682347,0.14779378678743343,0.36278904638958065,2.1363352499632824,1.072495211270019,2.6763470654139145,1.6827165571387954,0.0,1.0,0.0,0.0,1.0
50,1.1901461813634917,-0.915361885210217,-1.5856755702355347,-1.0501329280353648,0.8343873685731102,0.2618460401425607,-0.24238989065562966,2.492384131292785,-0.618357657861574,-0.4292901468837605,1.2076126113022791,1.5060293094035417,-0.6281235938465912,0.36278904638958065,-0.9606786230776299,-1.1563616360081652,-0.6735538187848661,-1.1478866057781312,0.0,1.0,0.0,0.0,1.0
1206,-1.2017952467601984,0.06235435185355718,1.1714774173401021,0.37591363474707057,-0.9611104272951012,1.167525284870947,-0.8405667073172536,-0.6974335679593606,1.2996228393187113,2.3294268625987633,0.27697536956474283,-0.5478554108789139,1.6996285480554827,0.36278904638958065,0.01732575788265813,0.793888105360246,0.8491284013054887,0.8335356082637174,0.0,1.0,0.0,0.0,1.0
794,-0.3319983638061293,-1.8930781222739912,-1.5856755702355347,0.37591363474707057,-0.0633615293609955,1.167525284870947,0.2630067438414734,-1.0961607803658788,0.4776311976700175,-0.4292901468837605,0.27697536956474283,-0.5478554108789139,-1.404040974480616,-1.0593440154575746,-0.14567497227738985,-0.5991474241886192,-0.6735538187848661,-0.015645340611360525,0.0,1.0,0.0,0.0,1.0
1071,1.2988707917327504,-0.915361885210217,0.2524264214815565,-1.0501329280353648,-0.0633615293609955,-1.549512449314212,-0.3683666517597497,0.49874806926019405,2.6696089087332004,2.3294268625987633,-1.58429911391033,-0.16275202582595347,0.14779378678743343,0.36278904638958065,-0.6346771627575338,-0.5991474241886192,-0.3690173747667951,-0.5817659731947459,1.0,0.0,0.0,1.0,0.0
965,-1.3105198571294572,-1.8930781222739912,1.1714774173401021,0.37591363474707057,-0.9611104272951012,1.167525284870947,-0.6067010646594362,0.10002085685367583,-1.1663520856273697,-0.4292901468837605,0.27697536956474283,-0.5478554108789139,2.4755459286895074,-1.0593440154575746,-0.6346771627575338,-0.5991474241886192,-0.3690173747667951,-0.5817659731947459,0.0,1.0,0.0,1.0,0.0
244,0.8639723502557158,0.06235435185355718,0.2524264214815565,1.8019601975295059,2.6298851644413217,1.167525284870947,2.6986993242430906,-1.0961607803658788,-1.1663520856273697,-0.4292901468837605,0.27697536956474283,1.7627648994388487,-0.6281235938465912,0.36278904638958065,2.788338170603474,-1.1563616360081652,-0.3690173747667951,0.8335356082637174,0.0,1.0,0.0,1.0,0.0
1394,-0.5494475845446466,1.0400705889173314,1.1714774173401021,-1.0501329280353648,-0.0633615293609955,1.167525284870947,0.6722184188469172,2.093656918886267,2.395611694850303,2.3294268625987633,-0.6536618721727936,-0.41948761586126043,-1.404040974480616,0.36278904638958065,-0.9606786230776299,-1.1563616360081652,-0.6735538187848661,-1.1478866057781312,0.0,1.0,0.0,0.0,1.0
976,2.0599430643175607,0.06235435185355718,1.1714774173401021,0.37591363474707057,1.732136266507216,-0.6438332045858257,1.4644675431554288,0.49874806926019405,-0.8923548717444719,-0.4292901468837605,-1.58429911391033,2.7897072595800765,-2.1799583551146404,0.36278904638958065,1.9733345198032342,3.3013520585482032,3.894492841486198,1.3996562408471027,0.0,1.0,0.0,1.0,0.0
425,1.407595402102009,1.0400705889173314,-0.6666245743769892,-1.0501329280353648,1.732136266507216,0.2618460401425607,2.2399055794111944,-1.0961607803658788,-0.07036323009577826,-0.4292901468837605,-0.6536618721727936,2.147868284491809,-0.6281235938465912,0.36278904638958065,3.2773403610836183,1.6297094230895652,3.894492841486198,0.8335356082637174,0.0,1.0,0.0,1.0,0.0
1007,-0.8756214156524225,-1.8930781222739912,0.2524264214815565,0.37591363474707057,0.8343873685731102,1.167525284870947,0.2198086315034052,-1.0961607803658788,-0.8923548717444719,-0.4292901468837605,-1.58429911391033,-0.29111982084360694,-1.404040974480616,0.36278904638958065,0.18032648804270612,0.793888105360246,1.4582012893416305,0.8335356082637174,1.0,0.0,0.0,0.0,1.0
752,-0.114549143067612,1.0400705889173314,0.2524264214815565,1.8019601975295059,-0.9611104272951012,-1.549512449314212,-0.8037525524675698,-0.6974335679593606,0.2036339837871196,-0.4292901468837605,0.27697536956474283,0.8641903343152744,-1.404040974480616,0.36278904638958065,1.6473330594831381,2.465530740818884,3.894492841486198,2.814957822305566,1.0,0.0,0.0,0.0,1.0
557,-0.22327375343687064,1.0400705889173314,1.1714774173401021,0.37591363474707057,-0.0633615293609955,-1.549512449314212,-0.3036758825441205,-0.29870635555284236,-1.1663520856273697,-0.4292901468837605,-1.58429911391033,0.6074547442799675,-0.6281235938465912,1.784922108236736,-0.9606786230776299,-1.1563616360081652,-0.6735538187848661,-1.1478866057781312,1.0,0.0,1.0,0.0,0.0
437,-0.7668968052831638,-1.8930781222739912,1.1714774173401021,0.37591363474707057,-0.9611104272951012,-0.6438332045858257,-0.7526808925604942,-1.0961607803658788,-0.34436044397867616,-0.4292901468837605,-1.58429911391033,-0.9329587959318744,0.14779378678743343,0.36278904638958065,-0.6346771627575338,-0.5991474241886192,-0.3690173747667951,-0.5817659731947459,0.0,1.0,0.0,0.0,1.0
214,-0.7668968052831638,0.06235435185355718,1.1714774173401021,0.37591363474707057,-0.9611104272951012,-1.549512449314212,-0.8220532306009386,0.8974752816667122,-1.1663520856273697,-0.4292901468837605,0.27697536956474283,-0.41948761586126043,1.6996285480554827,0.36278904638958065,-0.30867570243743786,-0.5991474241886192,-0.6735538187848661,-0.015645340611360525,1.0,0.0,0.0,0.0,1.0
638,-1.3105198571294572,-1.8930781222739912,0.2524264214815565,-1.0501329280353648,-0.0633615293609955,-1.549512449314212,-0.4817882964700469,-0.6974335679593606,-0.8923548717444719,-0.4292901468837605,-1.58429911391033,-0.8045910009142209,-1.404040974480616,1.784922108236736,-0.30867570243743786,-0.5991474241886192,-0.6735538187848661,-0.2987056569030532,0.0,1.0,0.0,1.0,0.0
544,1.081421570994233,0.06235435185355718,1.1714774173401021,0.37591363474707057,1.732136266507216,0.2618460401425607,1.5427774216796115,2.492384131292785,-0.8923548717444719,-0.4292901468837605,1.2076126113022791,2.147868284491809,-0.6281235938465912,-1.0593440154575746,2.462336710283378,-0.5991474241886192,2.6763470654139145,2.5318975060138733,1.0,0.0,1.0,0.0,0.0
1065,1.9512184539483022,1.0400705889173314,1.1714774173401021,0.37591363474707057,-0.0633615293609955,0.2618460401425607,-0.5288167833011458,-1.0961607803658788,0.2036339837871196,-0.4292901468837605,-0.6536618721727936,-0.9329587959318744,-0.6281235938465912,0.36278904638958065,-0.6346771627575338,-0.5991474241886192,-0.3690173747667951,-0.5817659731947459,0.0,1.0,0.0,1.0,0.0
925,0.5377985191479399,1.0400705889173314,-0.6666245743769892,1.8019601975295059,-0.0633615293609955,-0.6438332045858257,-0.882700826740591,1.2962024940732304,0.2036339837871196,-0.4292901468837605,1.2076126113022791,0.8641903343152744,-0.6281235938465912,0.36278904638958065,-0.9606786230776299,-1.1563616360081652,-0.6735538187848661,-1.1478866057781312,1.0,0.0,0.0,1.0,0.0
443,-1.636693688237233,-1.8930781222739912,0.2524264214815565,-1.0501329280353648,-0.9611104272951012,0.2618460401425607,-0.5588213834965527,0.8974752816667122,0.2036339837871196,-0.4292901468837605,0.27697536956474283,-0.9329587959318744,0.14779378678743343,0.36278904638958065,-0.7976778929175818,-0.5991474241886192,-0.3690173747667951,-0.5817659731947459,0.0,1.0,0.0,0.0,1.0
869,0.9726969606249745,-0.915361885210217,1.1714774173401021,0.37591363474707057,2.6298851644413217,-0.6438332045858257,2.6729506957066067,0.8974752816667122,-1.1663520856273697,-0.4292901468837605,-1.58429911391033,1.7627648994388487,-0.6281235938465912,0.36278904638958065,-0.4716764325974858,-0.5991474241886192,-0.6735538187848661,-0.2987056569030532,0.0,1.0,0.0,1.0,0.0
74,-0.114549143067612,0.06235435185355718,-0.6666245743769892,1.8019601975295059,-0.9611104272951012,1.167525284870947,-0.740976970498456,0.10002085685367583,-0.8923548717444719,-0.4292901468837605,-0.6536618721727936,-0.8045910009142209,0.14779378678743343,0.36278904638958065,-0.9606786230776299,-1.1563616360081652,-0.6735538187848661,-1.1478866057781312,1.0,0.0,0.0,1.0,0.0
1197,-1.8541429089757504,-1.8930781222739912,1.1714774173401021,0.37591363474707057,-0.9611104272951012,-1.549512449314212,-0.806944531211762,-0.6974335679593606,-1.1663520856273697,-0.4292901468837605,-1.58429911391033,-1.1896943859671814,0.14779378678743343,0.36278904638958065,-0.7976778929175818,-0.5991474241886192,-0.6735538187848661,-0.5817659731947459,0.0,1.0,0.0,0.0,1.0
347,1.081421570994233,-1.8930781222739912,-0.6666245743769892,0.37591363474707057,-0.0633615293609955,0.2618460401425607,-0.7541704826411172,0.10002085685367583,1.0256256254358134,-0.4292901468837605,-1.58429911391033,-0.8045910009142209,0.14779378678743343,0.36278904638958065,-1.1236793532376779,-1.1563616360081652,-0.6735538187848661,-1.1478866057781312,0.0,1.0,0.0,0.0,1.0
1147,1.2988707917327504,1.0400705889173314,0.2524264214815565,0.37591363474707057,-0.9611104272951012,-1.549512449314212,-0.7041628156487723,-0.6974335679593606,-0.34436044397867616,-0.4292901468837605,1.2076126113022791,-0.16275202582595347,0.14779378678743343,-1.0593440154575746,0.34332721820275414,0.515280999450473,-0.3690173747667951,-0.015645340611360525,1.0,0.0,0.0,1.0,0.0
799,0.5377985191479399,-0.915361885210217,1.1714774173401021,0.37591363474707057,1.732136266507216,-1.549512449314212,2.3716279022548603,-1.0961607803658788,0.4776311976700175,-0.4292901468837605,1.2076126113022791,1.5060293094035417,0.14779378678743343,0.36278904638958065,2.462336710283378,0.515280999450473,3.2854199534500563,0.8335356082637174,0.0,1.0,0.0,1.0,0.0
1210,-0.4407229741753879,0.06235435185355718,-0.6666245743769892,1.8019601975295059,-0.9611104272951012,-0.6438332045858257,-0.9559035392740661,-0.6974335679593606,0.7516284115529154,-0.4292901468837605,1.2076126113022791,0.3507191542446605,2.4755459286895074,0.36278904638958065,1.158330869002994,1.9083165289993382,-0.06448093074872414,2.5318975060138733,0.0,1.0,0.0,1.0,0.0
608,1.9512184539483022,-1.8930781222739912,0.2524264214815565,0.37591363474707057,-0.0633615293609955,1.167525284870947,-0.2894183774867285,0.49874806926019405,0.2036339837871196,-0.4292901468837605,0.27697536956474283,0.09398356420935351,0.14779378678743343,-1.0593440154575746,0.34332721820275414,0.793888105360246,1.4582012893416305,-0.2987056569030532,0.0,1.0,0.0,0.0,1.0
491,0.6465231295171985,2.017786825981106,1.1714774173401021,0.37591363474707057,-0.0633615293609955,0.2618460401425607,-0.17897591293767737,0.10002085685367583,-0.618357657861574,-0.4292901468837605,-0.6536618721727936,-0.16275202582595347,0.14779378678743343,0.36278904638958065,0.18032648804270612,0.793888105360246,0.5445919572874177,0.8335356082637174,0.0,1.0,1.0,0.0,0.0
374,-0.9843460260216812,1.0400705889173314,-0.6666245743769892,0.37591363474707057,-0.0633615293609955,1.167525284870947,-0.26962810927273667,-0.6974335679593606,0.2036339837871196,-0.4292901468837605,1.2076126113022791,-0.5478554108789139,-1.404040974480616,0.36278904638958065,0.01732575788265813,0.23667389354069993,-0.6735538187848661,0.8335356082637174,0.0,1.0,0.0,0.0,1.0
942,-0.114549143067612,1.0400705889173314,1.1714774173401021,0.37591363474707057,0.8343873685731102,0.2618460401425607,0.12213408193112299,0.10002085685367583,-0.8923548717444719,-0.4292901468837605,-1.58429911391033,-0.16275202582595347,-2.1799583551146404,0.36278904638958065,0.01732575788265813,0.793888105360246,-0.3690173747667951,0.8335356082637174,1.0,0.0,0.0,1.0,0.0
1036,-0.6581721949139052,0.06235435185355718,-0.6666245743769892,0.37591363474707057,-0.9611104272951012,1.167525284870947,-0.5954227397632903,1.2962024940732304,-0.618357657861574,-0.4292901468837605,0.27697536956474283,-0.5478554108789139,-0.6281235938465912,-2.4814770773047297,-0.7976778929175818,-0.5991474241886192,-0.06448093074872414,-0.5817659731947459,0.0,1.0,0.0,1.0,0.0
1117,-0.3319983638061293,1.0400705889173314,-0.6666245743769892,0.37591363474707057,-0.0633615293609955,1.167525284870947,-0.22047163661217636,2.492384131292785,0.4776311976700175,-0.4292901468837605,-0.6536618721727936,-0.29111982084360694,0.14779378678743343,-1.0593440154575746,-0.7976778929175818,-0.5991474241886192,-0.06448093074872414,-0.8648262894864385,0.0,1.0,0.0,1.0,0.0
1287,0.5377985191479399,0.06235435185355718,-0.6666245743769892,1.8019601975295059,-0.0633615293609955,-1.549512449314212,-0.20898051313308433,0.8974752816667122,0.7516284115529154,-0.4292901468837605,0.27697536956474283,-0.16275202582595347,-0.6281235938465912,-1.0593440154575746,-1.1236793532376779,-1.1563616360081652,-0.6735538187848661,-1.1478866057781312,0.0,1.0,0.0,1.0,0.0
772,2.0599430643175607,0.06235435185355718,-1.5856755702355347,0.37591363474707057,-0.9611104272951012,0.2618460401425607,-0.7614056344612863,-0.29870635555284236,1.0256256254358134,-0.4292901468837605,-0.6536618721727936,0.8641903343152744,0.9237111674214581,0.36278904638958065,-0.30867570243743786,-0.041933212369073096,-0.6735538187848661,-0.2987056569030532,1.0,0.0,0.0,1.0,0.0
1375,-0.5494475845446466,-0.915361885210217,-1.5856755702355347,1.8019601975295059,-0.9611104272951012,0.2618460401425607,-0.869932911763822,0.10002085685367583,-0.34436044397867616,-0.4292901468837605,-1.58429911391033,-0.41948761586126043,-0.6281235938465912,0.36278904638958065,-0.4716764325974858,-0.8777545300983922,-0.6735538187848661,-0.2987056569030532,1.0,0.0,0.0,0.0,1.0
1022,-0.0058245326983533624,-0.915361885210217,0.2524264214815565,1.8019601975295059,-0.9611104272951012,0.2618460401425607,-0.6426640251773353,-1.0961607803658788,-0.34436044397867616,-0.4292901468837605,-1.58429911391033,-0.5478554108789139,-0.6281235938465912,-2.4814770773047297,-0.14567497227738985,0.23667389354069993,-0.3690173747667951,-0.2987056569030532,0.0,1.0,0.0,0.0,1.0
1096,0.32034929840942256,-0.915361885210217,0.2524264214815565,0.37591363474707057,1.732136266507216,1.167525284870947,2.11031124239699,-0.6974335679593606,1.5736200532016091,2.3294268625987633,1.2076126113022791,1.2492937193682347,-0.6281235938465912,0.36278904638958065,2.29933598012333,0.793888105360246,1.4582012893416305,0.8335356082637174,0.0,1.0,0.0,0.0,1.0
188,-0.3319983638061293,-1.8930781222739912,1.1714774173401021,-1.0501329280353648,-0.0633615293609955,0.2618460401425607,0.6441290058980257,-0.6974335679593606,0.4776311976700175,-0.4292901468837605,0.27697536956474283,-0.16275202582595347,-0.6281235938465912,-1.0593440154575746,0.5063279483628021,1.351102317179792,-0.3690173747667951,1.3996562408471027,0.0,1.0,0.0,1.0,0.0
280,1.733769233209785,1.0400705889173314,0.2524264214815565,0.37591363474707057,1.732136266507216,0.2618460401425607,2.3543912170362225,0.10002085685367583,0.2036339837871196,-0.4292901468837605,1.2076126113022791,1.2492937193682347,1.6996285480554827,-1.0593440154575746,-0.30867570243743786,-0.32054031827884616,-0.3690173747667951,-0.2987056569030532,0.0,1.0,0.0,1.0,0.0
1269,0.6465231295171985,0.06235435185355718,-0.6666245743769892,0.37591363474707057,-0.9611104272951012,1.167525284870947,-0.6343648804424356,-1.0961607803658788,-0.618357657861574,-0.4292901468837605,-0.6536618721727936,-0.16275202582595347,1.6996285480554827,0.36278904638958065,0.34332721820275414,0.793888105360246,-0.3690173747667951,1.11659592455541,0.0,1.0,0.0,0.0,1.0
411,2.4948415057945956,0.06235435185355718,-1.5856755702355347,0.37591363474707057,2.6298851644413217,-1.549512449314212,2.776158008435489,0.8974752816667122,-1.1663520856273697,-0.4292901468837605,1.2076126113022791,2.7897072595800765,1.6996285480554827,-2.4814770773047297,3.6033418214037143,1.072495211270019,2.6763470654139145,1.6827165571387954,1.0,0.0,0.0,1.0,0.0
1355,-0.114549143067612,-0.915361885210217,0.2524264214815565,-1.0501329280353648,-0.0633615293609955,-0.6438332045858257,-0.21557726920441495,-0.29870635555284236,0.2036339837871196,-0.4292901468837605,0.27697536956474283,0.09398356420935351,-1.404040974480616,-2.4814770773047297,-0.4716764325974858,-0.5991474241886192,-0.3690173747667951,-0.2987056569030532,0.0,1.0,0.0,1.0,0.0
1267,-0.3319983638061293,0.06235435185355718,1.1714774173401021,0.37591363474707057,-0.0633615293609955,0.2618460401425607,-0.5360519351213148,-0.6974335679593606,-0.34436044397867616,-0.4292901468837605,0.27697536956474283,0.47908694926231393,0.14779378678743343,0.36278904638958065,1.321331599163042,2.7441378467286572,-0.6735538187848661,0.8335356082637174,0.0,1.0,1.0,0.0,0.0
1282,-0.4407229741753879,1.0400705889173314,1.1714774173401021,1.8019601975295059,-0.9611104272951012,-1.549512449314212,-0.7186331192891103,1.2962024940732304,1.0256256254358134,-0.4292901468837605,-0.6536618721727936,0.3507191542446605,-1.404040974480616,0.36278904638958065,0.5063279483628021,1.072495211270019,1.4582012893416305,0.5504752919720248,0.0,1.0,0.0,1.0,0.0
96,-1.4192444674987157,-0.915361885210217,-1.5856755702355347,0.37591363474707057,-0.0633615293609955,0.2618460401425607,-0.32367894934105845,-1.0961607803658788,1.5736200532016091,2.3294268625987633,-1.58429911391033,-0.9329587959318744,-0.6281235938465912,-1.0593440154575746,-0.6346771627575338,-0.5991474241886192,-0.6735538187848661,-0.5817659731947459,1.0,0.0,0.0,1.0,0.0
866,0.32034929840942256,1.0400705889173314,-0.6666245743769892,0.37591363474707057,-0.0633615293609955,-0.6438332045858257,-0.46667959708087037,0.8974752816667122,-0.8923548717444719,-0.4292901468837605,1.2076126113022791,-0.8045910009142209,-0.6281235938465912,0.36278904638958065,-1.1236793532376779,-1.1563616360081652,-0.6735538187848661,-1.1478866057781312,0.0,1.0,0.0,1.0,0.0
211,-0.7668968052831638,-1.8930781222739912,0.2524264214815565,-1.0501329280353648,0.8343873685731102,0.2618460401425607,0.41579612639680813,-0.6974335679593606,1.847617267084507,2.3294268625987633,0.27697536956474283,0.09398356420935351,-0.6281235938465912,0.36278904638958065,0.66932867852285,1.072495211270019,0.8491284013054887,1.11659592455541,0.0,1.0,0.0,0.0,1.0
470,-1.4192444674987157,0.06235435185355718,1.1714774173401021,0.37591363474707057,-0.9611104272951012,1.167525284870947,-0.8767424664180988,-1.0961607803658788,-0.618357657861574,-0.4292901468837605,0.27697536956474283,-1.0613265909495277,0.14779378678743343,0.36278904638958065,-0.7976778929175818,-0.5991474241886192,-0.06448093074872414,-0.8648262894864385,0.0,1.0,0.0,1.0,0.0
408,1.6250446228405262,-0.915361885210217,1.1714774173401021,0.37591363474707057,1.732136266507216,1.167525284870947,2.135421475184635,-0.29870635555284236,-0.618357657861574,-0.4292901468837605,1.2076126113022791,2.5329716695447697,-0.6281235938465912,-2.4814770773047297,-0.30867570243743786,-0.5991474241886192,-0.3690173747667951,-0.015645340611360525,1.0,0.0,0.0,1.0,0.0
